timestamp,leg,track,runner,odds,result,stake,bal_before,bal_after
2025-07-15 14:09:05,1,Nottingham 15th Jul,48500509,3.9,LOST,8.0,200.0,4.5
2025-07-15 14:09:10,2,Nottingham 15th Jul,58821816,4.5,LOST,4.5,4.5,4.3
2025-07-15 14:09:15,3,Nottingham 15th Jul,48500509,3.9,LOST,4.3,4.3,4.3
2025-07-15 14:09:20,4,Nottingham 15th Jul,58821816,4.4,LOST,4.3,4.3,4.2
2025-07-15 14:09:25,5,Nottingham 15th Jul,48500509,4.1,WON,4.2,4.2,4.4
2025-07-15 14:09:32,1,Nottingham 15th Jul,58821816,4.3,LOST,0.18,4.4,4.2
2025-07-15 14:09:37,2,Nottingham 15th Jul,48500509,3.9,WON,0.27,4.2,4.3
2025-07-15 14:09:43,1,Nottingham 15th Jul,58821816,4.5,WON,0.17,4.3,4.4
2025-07-15 14:09:49,1,Nottingham 15th Jul,48500509,4.2,LOST,0.18,4.4,4.3
2025-07-15 14:09:54,2,Nottingham 15th Jul,48500509,4.1,WON,0.27,4.3,4.4
2025-07-15 14:10:00,1,Nottingham 15th Jul,48500509,4.2,LOST,0.18,4.4,3.95
2025-07-15 14:10:05,2,Nottingham 15th Jul,58821816,4.4,WON,0.27,3.95,4.3
2025-07-15 14:17:05,1,Downpatrick 15th Jul,45099972,4.6,LOST,0.17,4.3,4.0
2025-07-15 14:17:10,2,Downpatrick 15th Jul,45099972,4.5,WON,0.26,4.0,5.1
2025-07-15 14:17:16,1,Downpatrick 15th Jul,1032853,5.0,LOST,0.2,5.1,5.0
2025-07-15 14:17:21,2,Downpatrick 15th Jul,45099972,5.1,LOST,0.3,5.0,5.0
2025-07-15 14:17:26,3,Downpatrick 15th Jul,45099972,5.0,LOST,0.45,5.0,4.0
2025-07-15 14:17:31,4,Downpatrick 15th Jul,1032853,4.0,WON,0.68,4.0,4.9
2025-07-15 14:17:37,1,Downpatrick 15th Jul,45099972,4.8,LOST,0.2,4.9,4.6
2025-07-15 14:17:42,2,Downpatrick 15th Jul,45099972,4.8,LOST,0.3,4.6,4.4
2025-07-15 14:17:47,3,Downpatrick 15th Jul,1032853,3.85,WON,0.45,4.4,5.0
2025-07-15 14:17:53,1,Downpatrick 15th Jul,1032853,4.3,LOST,0.2,5.0,5.0
2025-07-15 14:17:58,2,Downpatrick 15th Jul,1032853,4.0,LOST,0.3,5.0,5.0
2025-07-15 14:18:03,3,Downpatrick 15th Jul,45099972,5.0,LOST,0.45,5.0,4.8
2025-07-15 14:18:08,4,Downpatrick 15th Jul,45099972,5.0,LOST,0.68,4.8,4.1
2025-07-15 14:18:13,5,Downpatrick 15th Jul,45099972,4.6,WON,1.02,4.1,4.8
2025-07-15 14:29:05,1,Beverley 15th Jul,84958701,2.46,LOST,0.19,4.8,2.52
2025-07-15 14:29:10,2,Beverley 15th Jul,84958701,2.48,LOST,0.31,2.52,2.5
2025-07-15 14:29:15,3,Beverley 15th Jul,84958701,2.46,WON,0.51,2.5,2.7
2025-07-15 14:29:21,1,Beverley 15th Jul,84958701,2.5,LOST,0.11,2.7,2.68
2025-07-15 14:29:26,2,Beverley 15th Jul,84958701,2.68,LOST,0.18,2.68,2.64
2025-07-15 14:29:32,3,Beverley 15th Jul,84958701,2.52,WON,0.3,2.64,2.68
2025-07-15 14:29:37,1,Beverley 15th Jul,84958701,2.7,LOST,0.11,2.68,2.5
2025-07-15 14:29:43,2,Beverley 15th Jul,84958701,2.68,WON,0.18,2.5,2.7
2025-07-15 14:29:49,1,Beverley 15th Jul,84958701,2.5,LOST,0.11,2.7,2.68
2025-07-15 14:29:54,2,Beverley 15th Jul,84958701,2.66,LOST,0.18,2.68,2.68
2025-07-15 14:29:59,3,Beverley 15th Jul,84958701,2.66,LOST,0.3,2.68,2.68
2025-07-15 14:30:04,4,Beverley 15th Jul,84958701,2.7,WON,0.49,2.68,2.82
2025-07-15 14:39:05,1,Nottingham 15th Jul,46145400,3.0,WON,0.11,2.82,3.0
2025-07-15 14:39:11,1,Nottingham 15th Jul,46145400,3.3,LOST,0.12,3.0,2.96
2025-07-15 14:39:16,2,Nottingham 15th Jul,46145400,2.98,WON,0.2,2.96,3.0
2025-07-15 14:39:22,1,Nottingham 15th Jul,46145400,2.98,LOST,0.12,3.0,2.98
2025-07-15 14:39:27,2,Nottingham 15th Jul,46145400,2.98,WON,0.2,2.98,3.3
2025-07-15 14:39:33,1,Nottingham 15th Jul,46145400,2.98,LOST,0.13,3.3,3.0
2025-07-15 14:39:39,2,Nottingham 15th Jul,46145400,3.3,LOST,0.2,3.0,3.0
2025-07-15 14:39:44,3,Nottingham 15th Jul,46145400,3.0,WON,0.3,3.0,3.15
2025-07-15 14:39:50,1,Nottingham 15th Jul,46145400,3.0,LOST,0.13,3.15,3.0
2025-07-15 14:39:55,2,Nottingham 15th Jul,46145400,2.98,WON,0.21,3.0,3.35
2025-07-15 14:40:01,1,Nottingham 15th Jul,46145400,3.0,LOST,0.13,3.35,3.15
2025-07-15 14:40:06,2,Nottingham 15th Jul,46145400,2.98,WON,0.21,3.15,3.4
2025-07-15 14:47:05,1,Downpatrick 15th Jul,73454840,1.52,LOST,0.14,3.4,1.65
2025-07-15 14:47:10,2,Downpatrick 15th Jul,73454840,1.57,LOST,0.36,1.65,1.63
2025-07-15 14:47:15,3,Downpatrick 15th Jul,73454840,1.57,LOST,0.99,1.63,1.63
2025-07-15 14:47:20,4,Downpatrick 15th Jul,73454840,1.6,WON,1.63,1.63,1.64
2025-07-15 14:47:26,1,Downpatrick 15th Jul,73454840,1.52,LOST,0.07,1.64,1.54
2025-07-15 14:47:31,2,Downpatrick 15th Jul,73454840,1.57,WON,0.23,1.54,1.57
2025-07-15 14:47:37,1,Downpatrick 15th Jul,73454840,1.55,LOST,0.06,1.57,1.55
2025-07-15 14:47:42,2,Downpatrick 15th Jul,73454840,1.6,WON,0.2,1.55,1.62
2025-07-15 14:47:48,1,Downpatrick 15th Jul,73454840,1.56,LOST,0.06,1.62,1.52
2025-07-15 14:47:53,2,Downpatrick 15th Jul,73454840,1.54,WON,0.22,1.52,1.54
2025-07-15 14:47:59,1,Downpatrick 15th Jul,73454840,1.58,WON,0.06,1.54,1.55
2025-07-15 14:59:05,1,Beverley 15th Jul,85758799,1.61,WON,0.06,1.55,1.66
2025-07-15 14:59:11,1,Beverley 15th Jul,85758799,1.62,WON,0.07,1.66,1.68
2025-07-15 14:59:17,1,Beverley 15th Jul,85758799,1.64,WON,0.07,1.68,1.71
2025-07-15 14:59:23,1,Beverley 15th Jul,85758799,1.61,LOST,0.07,1.71,1.63
2025-07-15 14:59:28,2,Beverley 15th Jul,85758799,1.66,WON,0.2,1.63,1.71
2025-07-15 14:59:34,1,Beverley 15th Jul,85758799,1.62,LOST,0.07,1.71,1.68
2025-07-15 14:59:39,2,Beverley 15th Jul,85758799,1.71,LOST,0.19,1.68,1.58
2025-07-15 14:59:44,3,Beverley 15th Jul,85758799,1.68,WON,0.48,1.58,1.62
2025-07-15 14:59:50,1,Beverley 15th Jul,85758799,1.68,WON,0.06,1.62,1.66
2025-07-15 14:59:55,1,Beverley 15th Jul,85758799,1.64,LOST,0.07,1.66,1.64
2025-07-15 15:00:01,2,Beverley 15th Jul,85758799,1.69,WON,0.2,1.64,1.66
2025-07-15 15:09:05,1,Nottingham 15th Jul,258124,2.74,WON,0.07,1.66,2.94
2025-07-15 15:09:11,1,Nottingham 15th Jul,258124,2.86,WON,0.12,2.94,3.05
2025-07-15 15:09:17,1,Nottingham 15th Jul,84038801,2.94,LOST,0.12,3.05,2.96
2025-07-15 15:09:22,2,Nottingham 15th Jul,258124,2.9,WON,0.2,2.96,2.98
2025-07-15 15:09:28,1,Nottingham 15th Jul,258124,2.86,LOST,0.12,2.98,2.92
2025-07-15 15:09:33,2,Nottingham 15th Jul,258124,2.74,WON,0.2,2.92,2.96
2025-07-15 15:09:38,1,Nottingham 15th Jul,258124,3.05,LOST,0.12,2.96,2.82
2025-07-15 15:09:44,2,Nottingham 15th Jul,258124,2.9,WON,0.2,2.82,2.94
2025-07-15 15:09:49,1,Nottingham 15th Jul,258124,2.8,LOST,0.12,2.94,2.8
2025-07-15 15:09:55,2,Nottingham 15th Jul,258124,2.78,WON,0.2,2.8,3.05
2025-07-15 15:10:00,1,Nottingham 15th Jul,258124,2.84,LOST,0.12,3.05,3.0
2025-07-15 15:10:06,2,Nottingham 15th Jul,258124,2.98,LOST,0.2,3.0,2.8
2025-07-15 15:10:11,3,Nottingham 15th Jul,258124,3.05,WON,0.3,2.8,2.84
2025-07-15 15:17:05,1,Downpatrick 15th Jul,84080072,1.67,LOST,0.11,2.84,1.69
2025-07-15 15:17:10,2,Downpatrick 15th Jul,84080072,1.69,WON,0.26,1.69,1.7
2025-07-15 15:17:16,1,Downpatrick 15th Jul,84080072,1.69,LOST,0.07,1.7,1.67
2025-07-15 15:17:22,2,Downpatrick 15th Jul,84080072,1.7,WON,0.2,1.67,1.74
2025-07-15 15:17:27,1,Downpatrick 15th Jul,84080072,1.69,LOST,0.07,1.74,1.74
2025-07-15 15:17:32,2,Downpatrick 15th Jul,84080072,1.67,LOST,0.21,1.74,1.69
2025-07-15 15:17:38,3,Downpatrick 15th Jul,84080072,1.65,LOST,0.53,1.69,1.69
2025-07-15 15:17:43,4,Downpatrick 15th Jul,84080072,1.66,LOST,1.33,1.69,1.63
2025-07-15 15:17:48,5,Downpatrick 15th Jul,84080072,1.68,WON,1.63,1.63,1.69
2025-07-15 15:17:54,1,Downpatrick 15th Jul,84080072,1.71,LOST,0.07,1.69,1.69
2025-07-15 15:17:59,2,Downpatrick 15th Jul,84080072,1.69,WON,0.2,1.69,1.71
2025-07-15 15:18:05,1,Downpatrick 15th Jul,84080072,1.65,LOST,0.07,1.71,1.7
2025-07-15 15:18:10,2,Downpatrick 15th Jul,84080072,1.65,LOST,0.21,1.7,1.64
2025-07-15 15:18:15,3,Downpatrick 15th Jul,84080072,1.68,WON,0.51,1.64,1.69
2025-07-15 15:29:05,1,Beverley 15th Jul,75687858,4.0,WON,0.07,1.69,4.1
2025-07-15 15:29:11,1,Beverley 15th Jul,75687858,3.75,LOST,0.16,4.1,4.0
2025-07-15 15:29:16,2,Beverley 15th Jul,75687858,4.0,LOST,0.24,4.0,3.8
2025-07-15 15:29:21,3,Beverley 15th Jul,75687858,3.8,WON,0.36,3.8,4.0
2025-07-15 15:29:27,1,Beverley 15th Jul,75687858,4.0,LOST,0.16,4.0,4.0
2025-07-15 15:29:32,2,Beverley 15th Jul,75687858,3.85,LOST,0.24,4.0,4.0
2025-07-15 15:29:37,3,Beverley 15th Jul,75687858,4.0,LOST,0.36,4.0,3.85
2025-07-15 15:29:42,4,Beverley 15th Jul,75687858,3.85,LOST,0.54,3.85,3.8
2025-07-15 15:29:47,5,Beverley 15th Jul,75687858,4.0,WON,0.81,3.8,4.1
2025-07-15 15:29:53,1,Beverley 15th Jul,75687858,4.0,LOST,0.16,4.1,3.85
2025-07-15 15:29:58,2,Beverley 15th Jul,75687858,3.85,LOST,0.24,3.85,3.85
2025-07-15 15:30:03,3,Beverley 15th Jul,75687858,4.0,LOST,0.36,3.85,3.75
2025-07-15 15:30:09,4,Beverley 15th Jul,75687858,3.85,WON,0.54,3.75,4.1
2025-07-15 15:39:05,1,Nottingham 15th Jul,73344906,2.24,LOST,0.16,4.1,2.24
2025-07-15 15:39:10,2,Nottingham 15th Jul,73344906,2.18,LOST,0.26,2.24,2.24
2025-07-15 15:39:15,3,Nottingham 15th Jul,73344906,2.16,LOST,0.43,2.24,2.18
2025-07-15 15:39:20,4,Nottingham 15th Jul,73344906,2.2,LOST,0.71,2.18,2.14
2025-07-15 15:39:25,5,Nottingham 15th Jul,73344906,2.18,WON,1.17,2.14,2.16
2025-07-15 15:39:31,1,Nottingham 15th Jul,73344906,2.18,LOST,0.09,2.16,2.1
2025-07-15 15:39:36,2,Nottingham 15th Jul,73344906,2.18,WON,0.15,2.1,2.2
2025-07-15 15:39:42,1,Nottingham 15th Jul,73344906,2.18,LOST,0.09,2.2,2.2
2025-07-15 15:39:47,2,Nottingham 15th Jul,73344906,2.2,LOST,0.15,2.2,2.2
2025-07-15 15:39:53,3,Nottingham 15th Jul,73344906,2.18,LOST,0.25,2.2,2.12
2025-07-15 15:39:58,4,Nottingham 15th Jul,73344906,2.2,WON,0.41,2.12,2.24
2025-07-15 15:40:04,1,Nottingham 15th Jul,73344906,2.18,LOST,0.09,2.24,2.2
2025-07-15 15:40:09,2,Nottingham 15th Jul,73344906,2.2,LOST,0.15,2.2,2.16
2025-07-15 15:40:14,3,Nottingham 15th Jul,73344906,2.16,WON,0.25,2.16,2.24
2025-07-15 15:47:05,1,Downpatrick 15th Jul,62669538,4.5,WON,0.09,2.24,4.5
2025-07-15 15:47:11,1,Downpatrick 15th Jul,62669538,4.5,LOST,0.18,4.5,4.5
2025-07-15 15:47:16,2,Downpatrick 15th Jul,43626890,5.5,WON,0.27,4.5,5.3
2025-07-15 15:47:22,1,Downpatrick 15th Jul,43626890,5.4,LOST,0.21,5.3,4.5
2025-07-15 15:47:27,2,Downpatrick 15th Jul,18423887,5.0,LOST,0.32,4.5,4.2
2025-07-15 15:47:32,3,Downpatrick 15th Jul,43626890,5.4,WON,0.48,4.2,4.6
2025-07-15 15:47:38,1,Downpatrick 15th Jul,18423887,4.5,LOST,0.18,4.6,4.6
2025-07-15 15:47:43,2,Downpatrick 15th Jul,43626890,5.4,WON,0.27,4.6,4.8
2025-07-15 15:47:49,1,Downpatrick 15th Jul,43626890,5.3,LOST,0.19,4.8,4.5
2025-07-15 15:47:54,2,Downpatrick 15th Jul,43626890,5.4,LOST,0.29,4.5,4.5
2025-07-15 15:47:59,3,Downpatrick 15th Jul,18423887,4.6,WON,0.43,4.5,5.4
2025-07-24 13:21:01,Worcester,2m4f Hcap Chs,2025-07-24 13:10:00,7367694,Dexter,2.4,3.0,LOST
2025-07-24 13:21:01,Worcester,2m4f Hcap Chs,2025-07-24 13:10:00,7367694,Dexter,2.4,3.0,LOST
2025-07-28T00:00:00.242015+01:00,1.246016315,5f Mdn Stks,Ayr 28th Jul,1,Fizzy Cristal,2.1,200.0,False,-200.0,4800.0
2025-07-28T14:04:55.771222+01:00,1.246016276,7f Hcap,Yarmouth 28th Jul,2,Rogue Dynasty,3.1,218.18181818181816,False,-218.18181818181816,4581.818181818182
2025-07-28T14:21:55.717073+01:00,1.246016282,7f Nov Stks,Yarmouth 28th Jul,3,Half Sovereign,2.16,327.27272727272725,True,379.6363636363637,4961.454545454546
2025-07-28T14:51:25.646013+01:00,1.246016327,7f Hcap,Ayr 28th Jul,1,Kelpie Grey,4.1,198.45818181818186,False,-198.45818181818186,4762.996363636365
2025-07-28T15:05:55.711801+01:00,1.246016288,1m6f Hcap,Yarmouth 28th Jul,2,String Of Pearls,1.85,297.6872727272728,True,253.0341818181819,5016.030545454547
2025-07-28T15:24:26.050057+01:00,1.246016334,1m Hcap,Ayr 28th Jul,1,Jannas Journey,1.68,200.0,True,136.0,5152.030545454547
2025-07-28T15:35:55.800553+01:00,1.246016295,1m3f Stks,Yarmouth 28th Jul,1,Rolling Luck,3.4,200.0,False,-200.0,4952.030545454547
2025-07-28T15:55:55.942198+01:00,1.246016341,1m2f Hcap,Ayr 28th Jul,2,Crown Of Oaks,2.1,300.0,True,330.0,5282.030545454547
2025-07-28T16:11:55.793442+01:00,1.246016302,1m2f Hcap,Yarmouth 28th Jul,1,Knight Of Magic,3.25,200.0,False,-200.0,5082.030545454547
2025-07-28T16:28:25.722162+01:00,1.246016309,1m Hcap,Yarmouth 28th Jul,2,Hinitsa Bay,1.9,300.0,False,-300.0,4782.030545454547
2025-07-28T17:00:25.706948+01:00,1.246016741,2m Nov Hrd,Galway 28th Jul,3,Davy Crockett,1.56,666.6666666666667,True,373.3333333333334,5155.36387878788
2025-07-28T17:20:26.071907+01:00,1.246016355,1m2f Hcap,Ayr 28th Jul,1,Zebra Star,4.0,200.0,False,-200.0,4955.36387878788
2025-07-28T17:22:26.374213+01:00,1.246016748,2m Hcap Hrd,Galway 28th Jul,2,Rakki,4.8,300.0,False,-300.0,4655.36387878788
2025-07-28T17:50:56.113105+01:00,1.246016361,6f Nov Stks,Southwell 28th Jul,3,Special Dividend,1.79,450.0,True,355.5,5010.86387878788
2025-07-28T17:57:56.992996+01:00,1.246016238,6f Nov Stks,Windsor 28th Jul,1,Hilitany,2.62,200.0,True,324.0,5334.86387878788
2025-07-28T18:04:55.529566+01:00,1.246016755,7f Mdn,Galway 28th Jul,1,Constitution River,1.22,200.0,True,43.99999999999999,5378.86387878788
2025-07-28T18:15:55.632398+01:00,1.246016368,7f Nov Stks,Southwell 28th Jul,1,Key Of Magic,1.48,200.0,False,-200.0,5178.86387878788
2025-07-28T18:29:26.001522+01:00,1.246016244,1m2f Nov Stks,Windsor 28th Jul,2,Finalise,1.44,500.0,False,-500.0,4678.86387878788
2025-07-28T18:36:25.706756+01:00,1.246016762,2m1f Hcap,Galway 28th Jul,3,Too Bossy For Us,5.6,1909.0909090909092,False,-1909.0909090909092,2769.772969696971
2025-07-28T18:51:56.379478+01:00,1.246016374,1m Hcap,Southwell 28th Jul,4,Tiempo Alegre,4.5,2863.636363636364,True,10022.727272727274,12792.500242424245
2025-07-28T18:59:27.187844+01:00,1.246016769,7f Hcap,Galway 28th Jul,1,Aviatrice,4.7,200.0,False,-200.0,12592.500242424245
2025-07-28T19:24:26.150593+01:00,1.246016381,7f Hcap,Southwell 28th Jul,2,Altmore,5.1,300.0,False,-300.0,12292.500242424245
2025-07-28T19:52:56.213159+01:00,1.246016263,1m2f Hcap,Windsor 28th Jul,3,Glitter Code,3.9,450.0,False,-450.0,11842.500242424245
2025-07-28T20:15:00.688633+01:00,1.246016783,2m INHF,Galway 28th Jul,4,Coutach,4.8,675.0,False,-675.0,11167.500242424245
2025-07-28T20:37:02.023990+01:00,1.246016395,1m6f Hcap,Southwell 28th Jul,5,Hatysa,1.11,1012.5,True,111.3750000000001,11278.875242424245
2025-07-29 17:22:37,,,,2025-07-29,,,,,end_of_day,0.0,12358.28
2025-07-30 13:19:00,1.246097153,1m4f Hcap,Goodwood,2025-07-30,1,Sing Us A Song,4.8,200.0,loss,-200.0,12158.28
2025-07-30 13:54:00,1.246097160,7f Grp 3,Goodwood,2025-07-30,2,Bright Thunder,5.9,300.0,loss,-300.0,11858.28
2025-07-30 14:09:00,1.246096679,6f Nov Stks,Redcar,2025-07-30,3,Taaklam,4.1,450.0,loss,-450.0,11408.28
2025-07-30 14:29:00,1.246097167,5f Grp 3,Goodwood,2025-07-30,4,Lady Iman,2.58,675.0,win,1066.5,12474.78
2025-07-30 14:44:00,1.246096686,7f Nov Stks,Redcar,2025-07-30,1,Circios,1.16,200.0,win,31.999999999999986,12506.78
2025-07-30 15:04:00,1.246097173,1m Grp 1,Goodwood,2025-07-30,1,Field Of Gold,1.43,200.0,loss,-200.0,12306.78
2025-07-30 15:19:00,1.246096700,1m2f Hcap,Redcar,2025-07-30,2,Forest Caper,4.6,558.14,loss,-558.139534883721,11748.64
2025-07-30 15:44:00,1.246097180,1m2f Hcap,Goodwood,2025-07-30,3,Music Piece,5.7,837.21,loss,-837.2093023255816,10911.43
2025-07-30 15:59:00,1.246096692,1m Hcap,Redcar,2025-07-30,4,Latynina,3.75,1255.81,loss,-1255.8139534883724,9655.61
2025-07-30 16:19:00,1.246097188,5f Cond Stks,Goodwood,2025-07-30,5,Zelaina,2.8,1883.72,loss,-1883.7209302325587,7771.89
2025-07-30 16:26:30,1.246096922,6f Hcap,Redcar,2025-07-30,,,,,skipped,0.0,7771.89
2025-07-30 16:54:00,1.246097284,7f Hcap,Goodwood,2025-07-30,6,Native Warrior,6.6,7771.89,loss,-7771.89152149401,0.0
2025-07-30 17:08:31,,,,2025-07-30,,,,,end_of_day,0.0,0.0
2025-08-04T20:44:00.045230+01:00,,,,,,,,,END_OF_DAY,,0.0
2025-08-05T18:24:07.493410+01:00,,,,,,,,,END_OF_DAY,,220.0
2025-08-06T18:29:41.273525+01:00,,,,,,,,,END_OF_DAY,,220.0
2025-08-06T20:54:00.047016+01:00,,,,,,,,,END_OF_DAY,,220.0
2025-08-07T18:04:01.237735+01:00,1.246351728,1m1f Mdn,Leopardstown 7th Aug,2025-08-07,1,Slaney Drive,3.8,0.01,L,-0.01,219.99
2025-08-07T18:13:29.224177+01:00,1.246351768,2m2f Nov Hrd,Sligo 7th Aug,2025-08-07T17:05:00+00:00,2,Spy,3.55,0.01,L,-0.01,219.98000000000002
2025-08-07T18:23:31.103214+01:00,1.246349482,5f Mdn Stks,Sandown 7th Aug,2025-08-07T17:15:00+00:00,3,Entailed,3.1,0.01,W,0.021,220.001
2025-08-07T18:32:32.118901+01:00,1.246351733,1m Grp 3,Leopardstown 7th Aug,2025-08-07T17:23:00+00:00,1,Alakazi,3.25,0.01,L,-0.01,219.991
2025-08-07T18:36:02.515967+01:00,1.246350996,7f Hcap,Chepstow 7th Aug,2025-08-07T17:30:00+00:00,2,Great Acclaim,4.7,0.01,W,0.037000000000000005,220.02800000000002
2025-08-07T18:43:03.358104+01:00,1.246351773,2m2f Hcap Hrd,Sligo 7th Aug,2025-08-07T17:35:00+00:00,1,Torquay Road,4.6,0.01,W,0.036,220.06400000000002
2025-08-07T19:04:02.503863+01:00,1.246349488,1m Mdn Chs Stks,Sandown 7th Aug,2025-08-07T17:45:00+00:00,1,Corinth,1.54,0.01,L,-0.01,220.05400000000003
2025-08-07T19:04:32.643960+01:00,1.246351738,1m4f Grp 3,Leopardstown 7th Aug,2025-08-07T17:53:00+00:00,2,Crystal Black,1.78,0.01,L,-0.01,220.04400000000004
2025-08-07T19:10:03.496577+01:00,1.246351003,7f Hcap,Chepstow 7th Aug,2025-08-07T18:00:00+00:00,3,Intervention,30.0,0.01,L,-0.01,220.03400000000005
2025-08-07T19:13:03.869474+01:00,1.246351778,2m5f Mdn Hrd,Sligo 7th Aug,2025-08-07T18:05:00+00:00,4,Hobart,3.1,0.01,L,-0.01,220.02400000000006
2025-08-07T19:23:00.982803+01:00,1.246349492,1m2f Hcap,Sandown 7th Aug,2025-08-07T18:15:00+00:00,5,Dangerman,2.32,0.01,W,0.013199999999999998,220.03720000000007
2025-08-07T19:34:02.289698+01:00,1.246351743,7f Hcap,Leopardstown 7th Aug,2025-08-07T18:23:00+00:00,1,Akeela,8.2,0.01,L,-0.01,220.02720000000008
2025-08-07T19:43:33.203680+01:00,1.246351783,2m5f Hcap Hrd,Sligo 7th Aug,2025-08-07T18:35:00+00:00,2,Cornmarket,3.05,0.01,L,-0.01,220.0172000000001
2025-08-07T19:53:00.943505+01:00,1.246349504,7f Hcap,Sandown 7th Aug,2025-08-07T18:45:00+00:00,3,Diligent Resdev,3.4,0.01,L,-0.01,220.0072000000001
2025-08-07T20:02:02.045963+01:00,1.246351748,1m1f Hcap,Leopardstown 7th Aug,2025-08-07T18:53:00+00:00,4,Medieval Night,8.2,0.01,L,-0.01,219.9972000000001
2025-08-07T20:07:32.615837+01:00,1.246351107,1m4f Hcap,Chepstow 7th Aug,2025-08-07T19:00:00+00:00,5,Beylerbeyi,4.1,0.01,W,0.030999999999999996,220.0282000000001
2025-08-07T20:15:33.437345+01:00,1.246351788,2m2f INHF,Sligo 7th Aug,2025-08-07T19:05:00+00:00,1,Barra Rua,3.15,0.01,L,-0.01,220.01820000000012
2025-08-07T20:24:30.713390+01:00,1.246349595,1m Hcap,Sandown 7th Aug,2025-08-07T19:20:00+00:00,2,King Of Charm,4.9,0.01,L,-0.01,220.00820000000013
2025-08-07T20:32:01.732315+01:00,1.246351753,1m7f Hcap,Leopardstown 7th Aug,2025-08-07T19:25:00+00:00,3,Lady Kai,3.5,0.01,L,-0.01,219.99820000000014
2025-08-07T20:37:02.424459+01:00,1.246351114,1m2f Hcap,Chepstow 7th Aug,2025-08-07T19:30:00+00:00,4,Hornsea Bay,3.2,0.01,L,-0.01,219.98820000000015
2025-08-07T20:37:02.424617+01:00,,,,,,,,,END_OF_DAY,,219.98820000000015
2025-08-07T21:53:15.410469+01:00,,,,,,,,,END_OF_DAY,,220.0
2025-08-08T13:56:00.919124+01:00,1.246386804,1m1f Hcap,Musselburgh 8th Aug,2025-08-08T12:50:00+00:00,1,Ocean Odyssey,2.86,0.01,L,-0.01,219.99
2025-08-08T14:22:31.454112+01:00,1.246386848,6f Stks,Thirsk 8th Aug,2025-08-08T13:10:00+00:00,2,Filey Beach,2.76,0.02,L,-0.02,219.97
2025-08-08T14:25:31.784096+01:00,1.246386810,5f Nov Stks,Musselburgh 8th Aug,2025-08-08T13:20:00+00:00,3,Schrodingers Cat,2.14,0.03,L,-0.03,219.94
2025-08-08T14:47:31.848882+01:00,1.246386895,6f Mdn Stks,Brighton 8th Aug,2025-08-08T13:30:00+00:00,4,Magic Stone,2.38,0.05,W,0.06899999999999999,220.009
2025-08-08T14:57:30.993289+01:00,1.246386817,7f Stks,Musselburgh 8th Aug,2025-08-08T13:50:00+00:00,1,Homestrait,2.28,0.01,W,0.012799999999999999,220.02179999999998
2025-08-08T15:08:00.864540+01:00,1.246386902,1m2f Stks,Brighton 8th Aug,2025-08-08T14:00:00+00:00,1,Knight Of Magic,1.98,0.01,L,-0.01,220.0118
2025-08-08T15:22:31.333885+01:00,1.246386862,7f Nursery,Thirsk 8th Aug,2025-08-08T14:10:00+00:00,2,London,3.7,0.02,L,-0.02,219.99179999999998
2025-08-08T15:26:01.768170+01:00,1.246386823,7f Hcap,Musselburgh 8th Aug,2025-08-08T14:20:00+00:00,3,Crimson Spirit,3.15,0.03,L,-0.03,219.96179999999998
2025-08-08T16:20:01.020358+01:00,1.246386875,1m4f Hcap,Thirsk 8th Aug,2025-08-08T15:13:00+00:00,4,Paddy The Squire,2.2,0.05,W,0.06000000000000001,220.02179999999998
2025-08-08T16:26:01.876286+01:00,1.246391812,2m1f Mdn Hrd,Wexford 8th Aug,2025-08-08T15:18:00+00:00,1,Lady Doyanne,2.5,0.01,W,0.015,220.03679999999997
2025-08-08T16:35:30.784559+01:00,1.246386841,1m4f Hcap,Musselburgh 8th Aug,2025-08-08T15:30:00+00:00,1,Cascade Hall,3.5,0.01,L,-0.01,220.02679999999998
2025-08-08T16:44:01.635841+01:00,1.246386921,7f Hcap,Brighton 8th Aug,2025-08-08T15:35:00+00:00,2,Towerlands,2.02,0.02,L,-0.02,220.00679999999997
2025-08-08T17:01:31.026548+01:00,1.246391817,2m1f Hcap Hrd,Wexford 8th Aug,2025-08-08T15:53:00+00:00,3,Pauls Dream,4.4,0.03,L,-0.03,219.97679999999997
2025-08-08T17:11:00.942477+01:00,1.246386835,7f Hcap,Musselburgh 8th Aug,2025-08-08T16:05:00+00:00,4,Highland Olly,2.84,0.05,L,-0.05,219.92679999999996
2025-08-08T17:32:31.698518+01:00,1.246386764,7f Mdn Stks,Newmarket 8th Aug,2025-08-08T16:20:00+00:00,5,Al Zanati,2.02,0.08,W,0.0816,220.00839999999997
2025-08-08T17:38:02.564315+01:00,1.246391822,2m1f Hcap Hrd,Wexford 8th Aug,2025-08-08T16:28:00+00:00,1,Bowensonfire,3.85,0.01,L,-0.01,219.99839999999998
2025-08-08T17:44:00.628388+01:00,1.246386728,5f Nursery,Haydock 8th Aug,2025-08-08T16:40:00+00:00,2,Silent Applause,2.02,0.02,W,0.0204,220.01879999999997
2025-08-08T17:52:30.927457+01:00,1.246391787,7f Listed,Tipperary 8th Aug,2025-08-08T16:47:00+00:00,1,Brussels,1.85,0.01,L,-0.01,220.00879999999998
